window,seed,arm,stratum,n,macro_f1,balanced_accuracy,accuracy
4,44,tft_price_sentiment,no_news,287,0.3839940223375806,0.39851877975665667,0.3867595818815331
5,42,majority,has_news,256,0.18319169027384327,0.3333333333333333,0.37890625
5,42,majority,no_news,344,0.19185645272601795,0.3333333333333333,0.40406976744186046
5,43,majority,has_news,256,0.18319169027384327,0.3333333333333333,0.37890625
5,43,majority,no_news,344,0.19185645272601795,0.3333333333333333,0.40406976744186046
5,44,majority,has_news,256,0.18319169027384327,0.3333333333333333,0.37890625
5,44,majority,no_news,344,0.19185645272601795,0.3333333333333333,0.40406976744186046
5,42,random,has_news,256,0.284465797778084,0.2904852815505737,0.2890625
5,42,random,no_news,344,0.3587476115540777,0.3592576398134961,0.36627906976744184
5,43,random,has_news,256,0.36026496244810374,0.3685885197912689,0.3671875
5,43,random,no_news,344,0.33049133172004863,0.33733279157404966,0.3313953488372093
5,44,random,has_news,256,0.29758339900183867,0.3057437407952872,0.30078125
5,44,random,no_news,344,0.38697979392479587,0.3903996599476331,0.38953488372093026
5,42,logreg_price,has_news,256,0.42909799751905014,0.45783559701085474,0.4296875
5,42,logreg_price,no_news,344,0.3306299632966299,0.33706402085679515,0.3313953488372093
5,43,logreg_price,has_news,256,0.42909799751905014,0.45783559701085474,0.4296875
5,43,logreg_price,no_news,344,0.3306299632966299,0.33706402085679515,0.3313953488372093
5,44,logreg_price,has_news,256,0.42909799751905014,0.45783559701085474,0.4296875
5,44,logreg_price,no_news,344,0.3306299632966299,0.33706402085679515,0.3313953488372093
5,42,logreg_price_sentiment,has_news,256,0.4055619339201429,0.4336097019945817,0.41015625
5,42,logreg_price_sentiment,no_news,344,0.3344813393824422,0.3438756128183246,0.3372093023255814
5,43,logreg_price_sentiment,has_news,256,0.4055619339201429,0.4336097019945817,0.41015625
5,43,logreg_price_sentiment,no_news,344,0.3344813393824422,0.3438756128183246,0.3372093023255814
5,44,logreg_price_sentiment,has_news,256,0.4055619339201429,0.4336097019945817,0.41015625
5,44,logreg_price_sentiment,no_news,344,0.3344813393824422,0.3438756128183246,0.3372093023255814
5,42,lstm_price,has_news,256,0.46205887527664347,0.4770650375461372,0.46875
5,42,lstm_price,no_news,344,0.35116854160332417,0.35369570280847823,0.3546511627906977
5,43,lstm_price,has_news,256,0.4451551921216918,0.4686212476590484,0.4609375
5,43,lstm_price,no_news,344,0.3328944254953224,0.34640749389934994,0.34011627906976744
5,44,lstm_price,has_news,256,0.43227342410880415,0.4502736413389334,0.44140625
5,44,lstm_price,no_news,344,0.3615079365079365,0.37077096188985886,0.37209302325581395
5,42,lstm_price_sentiment,has_news,256,0.41609883294093813,0.43944071710394733,0.4296875
5,42,lstm_price_sentiment,no_news,344,0.3778107158541941,0.38038390862451726,0.3808139534883721
5,43,lstm_price_sentiment,has_news,256,0.43680057829583446,0.450797287223404,0.44140625
5,43,lstm_price_sentiment,no_news,344,0.36692184894325264,0.3707915824854285,0.3691860465116279
5,44,lstm_price_sentiment,has_news,256,0.4220248907872313,0.4427062310223822,0.44140625
5,44,lstm_price_sentiment,no_news,344,0.361845254150632,0.37453281463162474,0.37209302325581395
5,42,tft_price,has_news,256,0.39531882314338834,0.41139838906161935,0.40625
5,42,tft_price,no_news,344,0.37517703710697764,0.38210994620367805,0.38372093023255816
5,43,tft_price,has_news,256,0.4322201492936015,0.45822105856470113,0.44140625
5,43,tft_price,no_news,344,0.3622704328979638,0.37603108835972066,0.3691860465116279
5,44,tft_price,has_news,256,0.4332738282754034,0.440113456608302,0.44140625
5,44,tft_price,no_news,344,0.3767529980089945,0.37928867380982845,0.38372093023255816
5,42,tft_price_sentiment,has_news,256,0.39304547304547305,0.4003618247604502,0.3984375
5,42,tft_price_sentiment,no_news,344,0.34003632349193363,0.3420881821023541,0.3430232558139535
5,43,tft_price_sentiment,has_news,256,0.3969519640251347,0.39893452608229235,0.3984375
5,43,tft_price_sentiment,no_news,344,0.36542363380587517,0.3683935009506563,0.36627906976744184
5,44,tft_price_sentiment,has_news,256,0.41222641599012483,0.4199330896925398,0.421875
5,44,tft_price_sentiment,no_news,344,0.3599396755864153,0.36653272652544366,0.3633720930232558
